ID,OBS_DATE,ASM,ASM_D11,ASM_D,ASM_D_D11,ASM_I,ASM_I_D11,RPM,RPM_D11,RPM_D,RPM_D_D11,RPM_I,RPM_I_D11,LOAD_FACTOR,LOAD_FACTOR_D11,LOAD_FACTOR_D,LOAD_FACTOR_D_D11,LOAD_FACTOR_I,LOAD_FACTOR_I_D11,ENPLANE_I,ENPLANE_I_D11,ENPLANE_D,ENPLANE_D_D11,ENPLANE,ENPLANE_D11,AIR_RPM_TSI,AIR_RPM_TSI_D11,AIR_RTMFM,AIR_RTMFM_D11,RAIL_FRT_CARLOADS,RAIL_FRT_CARLOADS_D11,RAIL_FRT_INTERMODAL,RAIL_FRT_INTERMODAL_D11,RAIL_PM,RAIL_PM_D11,TRANSIT,TRANSIT_D11,PETROLEUM,PETROLEUM_D11,NATURAL_GAS,NATURAL_GAS_D11,WATERBORNE,WATERBORNE_D11,TRUCK_D11,VMT,VMT_D11,TSI_Freight,TSI_Freight_C,TSI_Passenger,TSI_Passenger_C,TSI_Total,TSI_Total_C,IND_PRO,MANUF,INV_TO_SALES,IDX_AIR_RPM,IDX_AIR_RTMFM,IDX_RAIL_FRT_CARLOADS,IDX_RAIL_FRT_INTERMODAL,IDX_RAIL_PM,IDX_TRANSIT_D11,IDX_PETROLEUM_D11,IDX_NATURAL_GAS_D11,IDX_WATERBORNE_D11,IDX_TRUCK_D11
SATD200609,09/01/2006,"81,730,332","84,384,324","58,383,462","60,761,516","23,346,870","23,622,807","61,249,897","66,176,816","43,108,587","47,679,601","18,141,310","18,497,215",74.9,78.4,73.8,78.5,77.7,78.3,"6,476","7,160","49,950","54,456","56,426","61,616","62,345,744","67,450,750","3,387,556","3,388,856","1,445,002","1,433,293","1,060,237","1,032,820","427,768,908","460,719,608","850,328","830,087","217,709","221,349","1,462.1","1,841.5",46.6,50.8,85.4,"245,605","250,388",113,2.9,111.2,1.4,112.7,2.5,107.07438112,118.09337521,1.5,1.1435,1.32,1.0244,1.3528,0.9884,1.0542,0.9895,0.983,1.0273,1.1402
SATD200610,10/01/2006,"84,229,901","84,515,670","60,802,722","60,556,706","23,427,179","23,958,964","65,091,487","66,728,338","47,137,132","47,965,249","17,954,355","18,763,090",77.3,79,77.5,79.2,76.6,78.3,"6,556","7,247","55,089","55,100","61,645","62,347","66,082,164","67,621,989","3,514,733","3,289,366","1,493,349","1,416,227","1,113,993","1,024,455","451,598,087","462,593,456","907,084","842,000","211,168","212,541","1,644.2","1,948.5",46,43.9,84.7,"257,939","251,413",111,-1.8,111.9,0.6,111.5,-1.1,106.96326604,117.48372359,1.5,1.1464,1.2813,1.0122,1.3418,0.9925,1.0693,0.9501,1.0401,0.8883,1.1306
SATD200611,11/01/2006,"80,421,711","84,294,913","58,912,308","60,758,153","21,509,403","23,536,760","62,637,778","67,599,616","45,966,808","48,645,977","16,670,970","18,953,639",77.9,80.2,78,80.1,77.5,80.5,"6,441","7,330","53,852","55,920","60,293","63,251","63,548,732","68,370,778","3,606,059","3,374,873","1,378,183","1,400,601","1,006,847","1,015,862","451,610,146","461,936,289","851,564","850,607","210,501","211,336","1,765.4","1,852.1",44.9,43.8,82.3,"245,346","252,836",108.7,-2.1,113.1,1.1,110.2,-1.2,106.90501152,118.88892062,1.5,1.1591,1.3146,1.0011,1.3306,0.9911,1.0802,0.9447,0.9887,0.8862,1.0981
SATD200612,12/01/2006,"84,639,954","85,046,064","61,161,328","61,053,440","23,478,626","23,992,624","65,157,505","67,532,429","46,835,639","48,590,367","18,321,866","18,942,062",77,79.4,76.6,79.6,78,78.9,"7,195","7,395","53,539","55,770","60,734","63,165","65,980,782","68,532,095","3,506,047","3,356,252","1,398,361","1,459,020","984,846","1,025,474","461,370,074","452,918,370","804,029","864,715","218,230","210,112","2,122.8","1,713.7",44.1,45.2,84.2,"248,187","253,944",110.8,1.9,113.8,0.6,111.9,1.5,107.99922543,122.93803541,1.49,1.1618,1.3073,1.0428,1.3431,0.9717,1.0982,0.9393,0.9148,0.9142,1.124
SATD200701,01/01/2007,"84,354,435","86,401,305","60,618,488","62,171,117","23,735,947","24,230,188","61,896,193","68,492,452","43,823,680","49,183,877","18,072,513","19,308,575",73.4,79.3,72.3,79.1,76.1,79.7,"7,116","7,419","50,022","56,194","57,138","63,613","63,016,014","69,247,519","3,026,361","3,332,915","1,370,575","1,400,399","981,972","1,018,376","377,529,725","458,191,388","838,203","856,910","212,341","209,195","2,475.6","1,788.3",41.7,45.6,83.8,"233,621","254,533",110.1,-0.6,114.3,0.4,111.6,-0.3,107.57946931,120.09366077,1.49,1.1739,1.2982,1.0009,1.3339,0.983,1.0882,0.9352,0.9546,0.9233,1.1192
SATD200702,02/01/2007,"75,799,074","85,551,486","54,490,060","61,267,637","21,309,014","24,283,849","56,914,815","68,205,547","41,270,274","48,680,165","15,644,541","19,525,383",75.1,79.7,75.7,79.5,73.4,80.4,"6,327","7,404","47,766","55,862","54,093","63,266","57,793,832","68,774,371","2,908,924","3,374,641","1,255,311","1,389,975","920,164","1,020,676","360,542,790","468,622,311","796,569","861,851","199,136","217,941","2,567","2,090.8",36.2,43.1,84.2,"219,232","249,391",110.8,0.6,114,-0.3,112,0.4,108.62513779,122.33552256,1.49,1.1659,1.3145,0.9935,1.3369,1.0054,1.0945,0.9743,1.1161,0.8733,1.1244
SATD200703,03/01/2007,"87,561,518","85,860,082","63,131,522","61,378,061","24,429,996","24,482,021","71,497,177","68,802,572","51,518,429","48,887,665","19,978,748","19,914,906",81.7,80.1,81.6,79.7,81.8,81.3,"7,926","7,466","59,244","56,109","67,170","63,575","72,700,241","69,520,454","3,590,561","3,384,196","1,442,822","1,400,307","1,009,963","1,014,000","459,164,806","476,759,561","934,752","899,470","221,659","223,949","2,128.9","1,839.2",47.9,46.5,85.4,"259,638","254,292",111.9,1,116.4,2.1,113.5,1.3,108.83420676,124.29354654,1.47,1.1786,1.3182,1.0009,1.3281,1.0229,1.1423,1.0011,0.9818,0.9405,1.1401
SATD200704,04/01/2007,"85,179,094","85,952,484","61,124,424","61,589,457","24,054,670","24,363,026","68,813,909","68,854,979","49,772,604","49,356,086","19,041,305","19,498,894",80.8,80.1,81.4,80.1,79.2,80,"7,488","7,470","57,396","56,819","64,884","64,289","69,836,157","69,819,539","3,256,970","3,269,216","1,413,587","1,407,360","974,909","1,006,032","470,429,231","476,016,272","884,098","879,292","206,879","211,512","1,810.1","1,936",48.1,47.1,83.7,"252,595","251,375",110.5,-1.3,115.9,-0.4,112.3,-1.1,109.58072754,124.92090234,1.49,1.1836,1.2734,1.0059,1.3177,1.0213,1.1167,0.9455,1.0335,0.953,1.1178
SATD200705,05/01/2007,"87,873,082","85,987,894","62,774,346","61,587,643","25,098,736","24,400,251","70,947,617","68,674,046","51,031,835","49,314,525","19,915,782","19,359,521",80.7,79.9,81.3,80.1,79.3,79.3,"7,491","7,447","59,284","56,726","66,775","64,172","71,933,108","69,756,813","3,283,361","3,319,519","1,446,592","1,402,801","1,018,160","1,006,274","494,257,576","477,638,631","993,437","955,378","218,575","211,583","1,559.1","1,902.6",50,46.8,83.8,"267,574","254,131",110.5,0,118.9,2.6,113.2,0.8,109.65667416,126.52941176,1.47,1.1826,1.293,1.0026,1.318,1.0247,1.2133,0.9458,1.0156,0.9478,1.1188
SATD200706,06/01/2007,"88,605,372","85,771,335","62,620,840","61,246,219","25,984,532","24,525,116","75,914,661","68,857,582","54,018,698","49,321,038","21,895,963","19,536,543",85.7,80.3,86.3,80.5,84.3,79.7,"8,193","7,495","61,494","56,659","69,687","64,154","76,926,452","70,334,683","3,282,603","3,271,203","1,429,982","1,439,757","1,020,267","1,013,128","545,207,971","485,193,136","876,764","888,664","214,007","214,645","1,555.2","1,889.5",48.4,46.1,82.9,"265,374","253,200",109.8,-0.6,117,-1.6,112.2,-0.9,109.68472263,126.449743,1.5,1.1924,1.2742,1.029,1.327,1.041,1.1286,0.9595,1.0087,0.9334,1.1061
SATD200707,07/01/2007,"92,900,558","85,617,657","65,566,711","61,110,708","27,333,847","24,506,949","79,865,223","68,788,663","56,572,991","49,190,583","23,292,232","19,598,080",86,80.3,86.3,80.5,85.2,80,"8,946","7,490","63,457","56,294","72,403","63,784","80,988,340","70,251,697","3,237,816","3,290,836","1,391,260","1,398,761","1,015,526","1,000,896","585,837,053","482,473,787","860,196","883,555","218,167","214,090","1,659.9","1,854.3",46.1,43.3,82.8,"267,106","252,333",108.9,-0.8,116.7,-0.3,111.4,-0.7,109.56454573,126.30496859,1.5,1.191,1.2818,0.9997,1.311,1.0351,1.1221,0.9571,0.9899,0.8761,1.106
SATD200708,08/01/2007,"92,794,576","86,485,093","65,556,234","61,731,383","27,238,342","24,753,710","78,314,560","69,225,239","55,682,567","49,767,902","22,631,993","19,457,337",84.4,80,84.9,80.6,83.1,78.6,"8,685","7,448","62,658","57,205","71,343","64,654","79,439,827","70,776,908","3,373,928","3,352,325","1,485,342","1,413,122","1,058,591","994,885","570,807,078","490,549,184","908,061","889,985","218,382","212,444","1,896.1","2,082.7",42.1,39.9,83.6,"271,225","254,221",109.7,0.7,117.5,0.7,112.2,0.7,109.79368014,126.7044546,1.5,1.1999,1.3058,1.01,1.3031,1.0524,1.1303,0.9497,1.1118,0.8081,1.116
SATD200709,09/01/2007,"84,375,737","87,241,123","59,796,292","62,277,233","24,579,445","24,963,890","64,781,658","69,829,657","45,240,435","49,889,509","19,541,223","19,940,147",76.8,80,75.7,80.1,79.5,79.9,"6,901","7,634","52,308","57,521","59,209","65,155","65,913,314","70,827,710","3,321,480","3,343,817","1,431,666","1,419,450","1,032,837","1,010,986","451,772,968","487,943,345","903,028","902,354","205,325","208,307","1,590.5","2,001.4",40.5,44.7,82.5,"245,965","253,290",109.5,-0.2,118.1,0.5,112.3,0.1,110.06639756,127.56025128,1.49,1.2007,1.3025,1.0145,1.3242,1.0469,1.146,0.9312,1.0684,0.9053,1.1015
SATD200710,10/01/2007,"86,936,676","87,448,396","62,497,723","62,306,305","24,438,953","25,142,090","68,397,379","70,125,658","49,069,269","49,890,638","19,328,110","20,235,020",78.7,80.2,78.5,80.1,79.1,80.5,"6,971","7,755","57,206","56,887","64,177","64,643","69,445,349","71,184,859","3,560,820","3,317,719","1,487,803","1,413,952","1,071,991","985,604","483,184,463","492,101,862","946,754","864,615","214,211","215,239","1,627.8","1,920.4",47.1,44.9,84.7,"261,423","253,767",111,1.4,117,-0.9,113,0.6,109.74384017,129.41433467,1.48,1.2068,1.2923,1.0106,1.2909,1.0558,1.098,0.9622,1.0252,0.9085,1.1306
SATD200711,11/01/2007,"83,926,904","88,174,889","60,801,594","62,697,746","23,125,310","25,477,144","65,333,114","70,358,755","47,256,388","49,806,267","18,076,726","20,552,488",77.8,79.8,77.7,79.4,78.2,80.7,"6,862","7,785","55,044","56,485","61,906","64,270","66,250,428","70,937,470","3,560,924","3,324,529","1,412,571","1,432,710","993,055","999,169","503,151,672","509,358,901","870,712","868,866","212,512","212,583","1,834.5","1,915.5",45.1,43.6,84.5,"245,787","252,121",110.8,-0.2,116.9,-0.1,112.9,-0.1,110.37989313,132.50285551,1.47,1.2026,1.295,1.024,1.3087,1.0928,1.1034,0.9503,1.0225,0.882,1.1286
SATD200712,12/01/2007,"87,368,019","88,113,972","62,270,682","62,410,187","25,097,337","25,703,785","66,764,862","69,854,705","47,070,645","49,352,982","19,694,217","20,501,723",76.4,79.3,75.6,79.1,78.5,79.8,"7,548","7,752","53,289","56,397","60,837","64,149","67,782,533","70,759,367","3,458,868","3,305,638","1,357,746","1,418,962","949,057","989,314","508,739,922","504,497,327","808,452","872,822","220,590","212,385","2,399.2","1,926.8",43.6,44.7,84.6,"240,281","247,460",110.8,0,116.9,0,112.9,0,110.36791859,132.0245574,1.49,1.1996,1.2876,1.0142,1.2958,1.0824,1.1085,0.9494,1.0286,0.9053,1.1288
SATD200801,01/01/2008,"85,823,989","88,025,590","60,635,551","62,296,199","25,188,438","25,729,390","63,504,217","70,066,256","44,233,383","49,489,659","19,270,834","20,576,597",74,79.6,72.9,79.4,76.5,80,"7,465","7,788","50,245","56,594","57,710","64,382","64,667,106","70,848,707","3,065,185","3,368,774","1,387,897","1,416,466","957,435","988,288","416,211,470","498,439,806","852,130","872,708","217,295","214,099","2,734","1,966.1",41.4,45.5,87.5,"232,920","253,376",113.6,2.5,116.9,0,114.9,1.8,110.21818292,133.78754997,1.49,1.2011,1.3122,1.0124,1.2944,1.0694,1.1083,0.9571,1.0495,0.9211,1.1688
SATD200802,02/01/2008,"80,678,778","88,201,816","57,170,275","62,242,294","23,508,503","25,959,523","60,578,995","70,086,738","43,429,251","49,342,667","17,149,744","20,744,070",75.1,79.5,76,79.3,73,79.9,"6,933","7,836","50,118","56,057","57,051","63,893","61,504,425","70,932,325","2,937,434","3,289,917","1,335,398","1,417,952","926,466","990,455","395,912,010","496,694,006","835,901","863,532","196,679","204,691","2,503.4","1,962",36.9,43.9,85.5,"221,336","250,551",111.3,-2,116.6,-0.3,113.2,-1.5,109.7852656,133.34865791,1.5,1.2025,1.2815,1.0135,1.2973,1.0656,1.0967,0.915,1.0474,0.8883,1.1409
SATD200803,03/01/2008,"89,259,053","87,603,141","63,249,344","61,617,580","26,009,709","25,985,561","73,427,185","70,229,970","52,016,986","49,207,848","21,410,199","21,022,122",82.3,80.2,82.2,79.9,82.3,80.9,"8,512","7,857","59,213","56,422","67,725","64,279","74,575,531","71,039,721","3,365,775","3,248,928","1,445,693","1,402,765","950,282","971,396","504,552,405","502,432,526","889,940","873,529","204,397","207,421","2,278.2","1,991",38,36.9,85.7,"252,343","248,981",109.9,-1.3,117.2,0.5,112.3,-0.8,109.38751674,132.05768132,1.49,1.2043,1.2655,1.0026,1.2723,1.0779,1.1094,0.9272,1.0628,0.7478,1.1446
SATD200804,04/01/2008,"85,702,945","86,563,522","60,127,860","60,650,513","25,575,085","25,913,009","67,956,166","69,270,055","48,189,445","48,480,867","19,766,721","20,789,187",79.3,80,80.1,79.9,77.3,80.2,"7,586","7,868","55,611","55,672","63,197","63,540","68,906,882","70,301,667","3,414,759","3,352,111","1,423,939","1,417,161","959,169","974,684","473,811,702","502,904,559","908,295","886,241","204,651","209,439","1,823.9","1,958.1",41.4,40.7,86.6,"252,088","249,101",111.7,1.6,117,-0.2,113.5,1.1,108.65955111,135.78612222,1.49,1.1918,1.3057,1.0129,1.2766,1.079,1.1255,0.9363,1.0452,0.8233,1.1555
SATD200805,05/01/2008,"88,697,897","86,828,151","61,778,291","60,723,791","26,919,606","26,104,361","71,791,924","69,233,862","50,259,915","48,474,409","21,532,009","20,759,453",80.9,79.7,81.4,79.8,80,79.5,"7,980","7,822","58,047","55,361","66,027","63,183","72,725,750","70,209,720","3,243,077","3,288,498","1,451,560","1,413,749","997,834","980,753","550,928,592","531,663,822","912,568","887,723","219,870","213,547","1,576.4","1,934.6",44.8,41.7,86.3,"261,466","248,415",111.6,-0.1,117,0,113.5,0,108.02964723,135.70702456,1.47,1.1903,1.2809,1.0105,1.2846,1.1407,1.1274,0.9546,1.0327,0.8447,1.1525
SATD200806,06/01/2008,"89,783,653","86,279,601","62,328,400","60,470,299","27,455,253","25,809,302","75,301,714","68,418,399","52,521,313","48,029,583","22,780,401","20,388,816",83.9,79.3,84.3,79.4,83,79,"8,397","7,665","59,559","55,097","67,956","62,762","76,162,104","69,368,860","3,103,666","3,091,518","1,372,686","1,388,186","978,498","980,209","580,290,736","520,839,026","884,081","897,435","205,520","205,960","1,604.3","1,952.4",39.1,36.8,86.9,"257,484","246,701",110.1,-1.3,116.5,-0.4,112.2,-1.1,107.78605707,137.59765848,1.47,1.176,1.2042,0.9922,1.2839,1.1174,1.1397,0.9207,1.0422,0.7445,1.1597
SATD200807,07/01/2008,"93,730,363","85,770,138","64,884,634","60,052,303","28,845,729","25,717,835","78,772,769","67,511,539","54,621,355","47,313,459","24,151,414","20,198,080",84,78.7,84.2,78.8,83.7,78.5,"9,072","7,600","61,402","54,370","70,474","61,970","79,707,545","68,574,205","3,101,001","3,126,081","1,422,554","1,428,451","1,004,378","987,788","645,144,911","539,776,508","910,651","915,694","206,156","202,117","1,708.6","1,910.2",45.1,42.2,86.3,"261,600","245,645",111.2,1,116.5,0,113,0.7,107.33318218,137.27698458,1.48,1.1625,1.2177,1.021,1.2938,1.1581,1.1629,0.9035,1.0197,0.8543,1.1522
SATD200808,08/01/2008,"91,768,764","85,367,048","63,117,945","59,580,158","28,650,819","25,786,890","76,359,814","67,588,626","52,643,147","47,361,022","23,716,667","20,227,604",83.2,79.2,83.4,79.5,82.8,78.4,"8,862","7,591","58,966","54,603","67,828","62,193","77,300,568","68,649,693","3,043,654","3,071,466","1,474,209","1,401,078","1,036,147","971,331","620,188,551","544,686,759","890,570","902,863","206,669","201,970","1,682.9","1,845.1",45.3,42.8,84.3,"260,609","244,681",109.1,-1.9,116.1,-0.3,111.4,-1.4,105.65286316,133.26127927,1.49,1.1638,1.1964,1.0014,1.2722,1.1686,1.1466,0.9029,0.985,0.8668,1.1256
